date,apix_daily,DELHI-MUMBAI,DELHI-BANGALORE,MUMBAI-BANGALORE,DELHI-KOLKATA,BANGALORE-HYDERABAD,CHENNAI-DELHI,MUMBAI-GOA,DELHI-AHMEDABAD,DELHI-HYDERABAD,DELHI-PATNA
2025-05-25,106.86217069312676,111.39493870736781,114.54919614755433,119.26335306760939,116.95756767409173,116.93657940381212,115.98938781614314,114.92541857292382,118.23965778407361,115.3321970612832,112.55328241297475
2025-05-26,107.0364935256043,102.64457017488854,104.22045905863258,109.35209444424149,105.33325285362952,103.65463261583372,102.94893872444557,104.87141909742455,107.72861834550024,99.17187830468676,102.34322567546832
2025-05-27,106.81166928212792,100.09758812035373,98.56397039079832,102.86066088460746,105.86567863609213,103.8616590529353,104.22855783289519,108.05679787291298,105.87429659263996,102.85715783983525,101.72139593145491
2025-05-28,106.83671058981277,101.69384041315247,102.16495571164539,107.5271724853589,105.76663553669995,101.87505441046402,107.23909122638577,101.82475265836672,107.49521919632325,103.20759935732616,105.05297518944856
2025-05-29,106.76580476453883,99.86754226616343,101.80258025340234,109.35764580947416,103.77587875143792,101.22023028865527,101.9518490386688,99.96957878407825,104.90368184970468,106.29976109772502,106.22939712993352
2025-05-30,106.78943191821533,111.84649620602531,110.08463419856359,118.15541562195182,117.04462179582796,116.08189501986577,117.34153774206462,113.05790296294784,120.88185195233952,113.37173550202904,114.49943858929899
2025-05-31,106.75428087590173,102.379904960399,97.51587075172338,108.51862046907799,105.7497964629386,103.12827396895852,100.74862666496217,102.65494710303544,102.15319863048205,106.57506134267989,105.50575050578789
2025-06-01,107.20972838293788,116.76243821909127,117.02308675660483,122.38051374519655,119.39926387467952,118.3449991951965,114.72356108809474,121.37710474516437,122.19624093905523,119.8713662348541,118.14303274347878
2025-06-02,107.41812017240167,103.42552259729455,101.87731081884091,106.72307879757935,108.66758548863108,106.28625482666095,108.23568023580499,108.23055062594914,107.47510542875983,105.44935062620021,105.06458737237793
2025-06-03,108.00200627960994,105.84537883598092,103.13277103275419,111.82536732431413,108.23004353944896,104.70482009436319,101.86079719518638,106.81417528782667,109.99561318631464,108.25567172300862,109.25910778301929
2025-06-04,108.38757909851509,103.42240411638798,103.75022367239627,110.03476337139199,108.63692814192886,109.12028425694999,103.94515953891455,106.37675882018603,111.49067404544131,107.55810952894656,109.84576770535125
2025-06-05,108.87945377909843,104.40258562294704,102.9543719052623,112.39548359934702,111.24286703426341,107.93320643963074,106.73913316927775,108.03634909763791,110.06417713484001,105.08293103693127,105.35583444253854
2025-06-06,109.55500841403128,114.36967843364404,117.66722611363137,123.19246364338028,120.62233387951625,121.40575209783466,120.0122645724751,118.82514982500743,121.8704091510303,120.83781811414221,119.79796555698148
2025-06-07,125.1829112321568,210.54353330670693,199.29509230870548,218.73513032842166,218.3521151997772,226.777816809075,213.11719755596613,209.8637245066812,219.50555160759222,208.40477758818676,212.4830963860519
2025-06-08,125.30211479155233,114.28075347983214,117.80896205472435,123.79730281737038,121.19926391621776,121.31928595782679,118.79111230371925,120.50279954345929,124.6827470819736,117.32607754709501,122.02106666356904
2025-06-09,125.6277740486345,103.29318154578893,107.30009668669128,110.03850367238199,109.81182911038066,107.47128795016457,105.84165534644033,105.59534768275529,109.48610609853588,109.31384467821202,111.85617748279135
2025-06-10,125.63744222993698,105.05922768290975,106.49839436165479,109.40113823600797,111.53638958636722,98.91704412510103,104.85085932937301,107.5805121536333,110.39235919660042,106.78416915814938,105.75517966539057
2025-06-11,125.54973098683736,100.93023935068152,103.6456553612809,108.70016021453807,110.64475155244034,104.84979896135334,109.72707585539176,104.42292397338291,107.6631145276322,106.11230871284654,112.01636505602133
2025-06-12,125.28490301246471,98.49674939717075,104.29114526059402,103.76639255654958,108.11767635754829,106.5179205175223,108.00925838210907,105.80109120549626,108.0196357242495,104.86010901631222,108.95397652876807
2025-06-13,125.40300208231821,115.34408084455066,115.13138816749243,122.58392546446026,126.4678207902185,119.01519571044581,124.661721183843,114.98813200304521,124.11349296385582,119.90411304474479,125.8960927420821
2025-06-14,110.18695581564751,100.17023071757114,102.29580274116006,108.83520311351012,107.28712780290374,107.50799363437719,108.69016196351141,102.16534506732911,110.66804015416241,107.31869476976433,109.09477687456925
2025-06-15,110.24866259847079,112.4978344321741,119.12526046169353,121.50778105080349,121.70876685741456,116.90315848161576,123.76631739740029,115.58018182492481,120.19809643062867,125.27567122540823,124.19697809522539
2025-06-16,110.13684098383183,104.9891529916782,104.33068442931896,111.4148187778435,109.10866701926075,106.49515040879068,108.24296879677551,107.5006320666347,107.81277656299399,106.01602792928172,109.1204481155613
2025-06-17,110.13486863860894,105.0026921844911,103.13441108751378,109.73214941403113,111.79769641117821,103.32987367180195,105.9594402132812,106.70365284614684,108.3149436480406,107.30672921840542,109.55084423890057
2025-06-18,110.15535266153994,106.6684149903574,101.69337871062048,109.26617610973791,108.40487518602654,106.82232351495732,105.12054962110032,104.25951284488252,110.43284624852427,106.0722789485892,108.54978986230925
2025-06-19,110.32841851153981,100.72413076741378,106.13946314621705,107.39201540047267,108.85213733077765,107.07285213181069,106.15616955547955,106.87433868761961,109.55546553390927,105.57036999316634,108.72170494139674
2025-06-20,110.26600756424317,118.46582961015919,116.47740500600963,123.77957010675176,123.128857838757,116.14451096746629,119.50983904961002,118.4028444503658,126.64674408702939,117.36433013821161,122.45154784918375
2025-06-21,110.41747018147689,103.47380729425996,106.59507147769449,108.8368835957282,109.4058530164299,107.50522172207486,105.11889646976917,103.66894458151452,108.86039597819125,108.18907754571926,106.99774257262924
2025-06-22,110.37521140083601,118.69204218055269,114.69500780846478,123.08193745088828,122.53090624596865,121.0191664996723,120.86423670345303,117.57846463108555,121.51027166950414,121.8638607179877,115.02412150263704
2025-06-23,110.47008098421657,104.55008886413006,104.31698903106984,112.27931277316304,109.3326116678888,109.45593536032605,107.51804819172844,104.210786524356,111.8946840393843,107.71511438740401,107.63205103543389
2025-06-24,110.60470229526953,105.5159733193791,105.59512020437325,108.87792924404705,109.97437282168875,106.82830478490048,110.45047604702174,101.94259559235245,108.89403566447314,109.98595506808347,104.4073803138247
2025-06-25,110.70830694246547,104.83496020717708,106.3244299114156,108.81334390447442,110.41209912067167,108.5947434857421,107.53321634756679,104.24634831101666,110.00262592849134,103.39695900180344,108.05124070332192
2025-06-26,110.74042026965286,103.61445564358272,102.65921981228742,111.12728597664565,109.60223111066193,108.39957405579626,104.76795803829755,105.26021955322014,109.5750454585484,106.84678935673513,106.60410771560086
2025-06-27,110.4539794428342,113.81474885068339,113.06244062510447,121.71305889398923,121.45680508167808,118.7944750057479,118.26168345756278,117.41267510520306,123.01101895838762,116.78709937385352,122.44439827706212
2025-06-28,110.40304461266392,103.05830662107587,103.7874041818683,108.17048884049426,109.63135870533397,106.23419357882949,105.59920741759873,104.68060919228397,110.80828074285111,108.81350617216515,107.92800199651954
2025-06-29,110.42802082895169,113.93005077671502,116.72585525154454,123.92215586920287,122.44959980336907,121.71278577658894,119.86362826098775,119.19961720201034,124.03372382687029,119.96205717214275,122.98180846844348
2025-06-30,110.2662809088742,104.12586726035791,104.96281701930218,106.54639587766582,106.43566565817358,107.91629088605623,108.03779130853708,104.3060276811205,111.77429246959865,105.6954113688552,107.60171662544023
2025-07-01,108.45720375183247,90.5655785298185,91.78546357618465,97.8324541801429,98.34842218536653,96.62260806439846,93.45787667389145,95.96757988851773,99.84435376862255,96.41537267878249,93.53759991075025
2025-07-02,106.87986232166179,94.00894861446099,94.88540974874614,100.25853786566665,100.72649198020929,93.11319324712368,96.64787001792662,95.29884768345673,98.03402720556838,94.61999815000769,93.68146289743592
2025-07-03,105.28340218353647,94.32386257747,95.02539451079895,99.40714960960983,95.85774099962494,94.55485624439764,94.70120798830328,93.32525894311338,97.68953885020521,93.00602329165655,94.29343399426972
2025-07-04,103.49726776110678,103.198776894627,102.69258881391096,108.40914643537886,110.00845230923555,104.59702054352833,104.74812336194618,106.39899023899417,105.40337029430387,105.98817161522429,105.56534048578523
2025-07-05,101.78920444848164,92.1624973267489,92.76241711509276,96.5396264631233,96.98357870208797,96.52909002930637,93.53677761635602,94.67861254082986,96.93329436916468,95.43917687416653,93.04194417727932
2025-07-06,115.23432451369985,209.25258586793447,213.54433860097083,222.21015492621072,210.09569860016344,206.16701703811654,216.6378611565608,213.074748452558,220.5534262074934,214.87669938069246,216.2899579300609
2025-07-07,113.64850447633266,91.0232910489968,94.14797661931897,100.991617440689,97.80227636698315,92.94913371890672,93.90706233016215,90.67501795381939,100.08042872951087,96.16776386283749,96.3739474212203
2025-07-08,113.62559635733184,92.04803270555381,93.57575431381501,96.23792102550375,98.00096666057588,96.37333130216447,94.32005426367014,94.16227717787315,97.08938720072541,93.99058201191936,93.51461414193443
2025-07-09,113.51359133801886,93.17618872856737,93.49137972253132,98.65447213540591,95.20795920981736,92.92288493241507,97.92981089829972,91.81943655892958,99.28659126059428,94.56805894380537,97.48545288233694
2025-07-10,113.56682568389415,94.17432132594054,94.29912344517994,95.80148117097089,97.95925459535819,98.84651289699784,94.40811919317335,94.20418885068725,96.18847846394327,96.20058083533755,94.50997816703398
2025-07-11,113.71483693701356,104.12304181256553,104.14057491308012,110.68585545363713,110.01421183362652,103.06475015673755,104.35979123703402,104.79933074236824,107.64680678031343,109.1955833823219,106.07028162622203
2025-07-12,113.72263176216156,92.42478691708061,91.32070520905681,96.17590745416754,97.64387841529812,94.70423417473594,97.83865202321405,94.30420189563874,96.94666800841537,94.22509681898731,96.19385812315744
2025-07-13,98.483211638529,107.10670602089985,105.1003747733095,109.15522515140567,108.9415947181942,105.09036396967436,109.00190490406352,102.95357366957857,107.41177027640157,108.44854035216703,106.75944484455792
2025-07-14,98.36645917936522,93.7141892060594,92.21418021740055,96.59882778174381,96.49484935879272,94.42446783810122,94.25348876978921,94.56263083659051,98.51788699034675,93.10799226673873,95.48396258621909
2025-07-15,98.34533268905508,91.57058964392503,93.26864213456719,96.55012151243504,96.8510102372061,90.54563689112611,98.16753113511218,92.37414700638757,97.51033185471809,95.00542177376511,95.81591485965187
2025-07-16,98.26144717738171,95.28207922447314,90.90868815588671,97.894403909024,97.44291827646218,94.38718633298193,92.54394745948187,93.2777147478371,98.38255545398299,93.60732174214152,95.74125037017734
2025-07-17,98.21808500413161,91.73229413416794,94.20272497146061,98.32357548827525,97.58187288447519,95.08647073016328,96.33070187377629,93.3994968887686,95.74655494576643,96.26910785505031,96.41080991256536
2025-07-18,98.37671499409365,104.7362457563254,107.31684233395687,111.23630347111711,109.69833372840756,105.07338482092415,106.75779493153713,103.64391682949066,107.64987556107405,110.69035399896403,103.87573063638443
2025-07-19,98.41351324759637,92.32082889685717,93.62908045528742,97.9177570840721,96.68763186225188,97.01763880976014,93.5714953546163,92.67496273091635,94.29622662590901,96.62277330417781,95.34850033192225
2025-07-20,98.36026094646586,103.59238985757204,103.41721400634077,110.22833617913416,109.2363256466408,110.04076478382929,106.72758349685279,104.67063849322575,110.6244924567665,105.70809401618328,108.56622813095805
2025-07-21,98.25923137939792,89.71010382886071,90.95023341238203,99.07739885659494,97.18447748688847,95.5366004552074,93.5097965302863,95.87410998177042,97.66113678714147,91.23643076530172,96.82961463391811
2025-07-22,98.2077279599925,91.12375673759274,93.64062629253542,98.0151599410256,96.50346586168165,95.464365181383,92.93771922169483,91.54093700767655,94.640942321482,94.68414778518515,93.80235668365349
2025-07-23,98.30054770357485,90.77146101450087,93.53795998981852,94.65885459269796,97.61828534291551,97.21851814264305,97.80154174310015,93.32950926029504,99.72637205106093,94.8784840087376,98.29724707681034
2025-07-24,98.28289952033386,93.50687082838753,93.11600184291585,96.78926549683021,96.1872209910679,95.43245775779349,94.81851336287242,90.8779981993038,97.96008499293669,97.17764686137603,95.29082743978137
2025-07-25,98.12685025023852,104.02594608646079,102.76061479509212,111.44204401381921,109.05099558348368,107.4674351320703,109.14139204619966,106.37964088858438,108.40852301235962,103.74302977207094,107.37977107697968
2025-07-26,98.1875025849679,94.16153914205732,92.55278762525667,97.16865364250815,99.93960364389822,96.32339295294678,96.25867166790648,94.14557381870641,96.88041837934854,92.50938319098718,97.27941920159928
2025-07-27,98.10408924692175,102.40804916760959,104.48164004435037,107.28911699471668,109.25737261631247,105.4292037734805,108.79351226232605,106.67373379073948,109.83885300691136,106.59888730061557,105.3412490927901
2025-07-28,98.30722652689312,93.18981583282081,94.09495185204169,96.72122197828806,98.87275186924461,95.32112831205718,95.42974345939915,94.55794938816088,97.01778025194345,94.3899463849037,95.13359824872086
2025-07-29,98.41937734411643,93.24747799032215,94.81633086608119,94.66072351791418,98.55268046453658,94.59316807238386,96.48781517182097,94.2046394481377,96.87801807594494,92.59266791614627,95.38406581943642
2025-07-30,98.30664976928699,95.48447615477349,91.15007658724286,96.01118566217262,98.35506390509728,93.41294577917657,95.24752848742067,93.46927517299044,96.53976136503302,91.87991927882958,97.19574241104169
2025-07-31,98.23372448925902,89.80988745669758,92.5738864001245,99.61979438773561,98.401237516056,91.67751053896244,95.52076583119951,92.14952918644826,97.55790419981308,95.5161615957604,97.58992052311565
2025-08-01,99.7359538301778,112.81115552830751,113.16194587594897,122.0682663768427,119.31383387654392,119.65724020439428,120.42652731673124,115.04245454159508,116.70843967326526,116.85107085005602,118.17435037364966
2025-08-02,101.0321636783276,99.48306828757987,103.08766672616557,108.73075254176524,107.81783108352747,102.15525447521541,105.88464025663053,101.50512745530872,105.47171701243686,106.24511146493847,105.62639592995123
2025-08-03,102.38846585232585,115.41661269142264,112.090043273641,119.86810685805699,120.45040025720066,115.43834500500188,111.93907988681846,112.27068150816892,115.52587403639156,118.5300183757244,114.5876425227963
2025-08-04,103.75510244664898,99.69862493573582,101.33119677923523,111.0625352198369,108.47214863456477,110.19965460311376,103.99303607531976,101.83313294674667,106.94817487982925,105.05743037903983,103.82413102376346
2025-08-05,104.99240894891132,102.83715287073426,100.82744270581513,106.76300369561362,108.17644523104448,101.47827301207269,103.75949662334531,105.01289775822015,104.93413238309041,102.01328141476255,106.24456998776527
2025-08-06,106.35497309300501,100.56117170928145,100.85165893426309,105.85430596369629,107.37018156466492,107.90910671495361,102.81159780254762,102.15236736853826,108.39375054057187,105.16995515127252,102.55137667371912
2025-08-07,107.54092023720439,99.78630850109812,99.12578583375344,106.2234946970772,105.17284741699972,105.6689973144443,101.9953385862587,103.4098655616962,104.92957514605864,103.76151621297946,107.36423166792238
2025-08-08,107.5459415529838,114.79879279650446,112.66411449151076,115.996500325142,120.07748037923218,118.22944140939975,119.39162721784781,114.30674170186583,123.13089254145163,115.54155643693929,119.79376193903741
2025-08-09,107.55149600022466,103.60990911854212,100.70058729024396,107.55699365103695,105.98989733874147,104.88145643879699,105.81280483623839,101.58776748852712,106.20645137749878,103.87320111049044,108.12113062692549
2025-08-10,107.6416007504726,114.89425505451875,112.3294761775713,118.98202295349644,121.21282717752166,113.07458810586607,116.58369808514743,119.01884359640164,118.80277315363358,117.42134646543926,117.51539502817256
2025-08-11,107.51762480221808,101.28408990656757,99.11388896456943,107.15701931949746,109.27819845233118,106.41409505688402,104.18964158103164,103.33490210844674,103.67381309027856,105.71002646121767,105.1721800378157
2025-08-12,107.60755539421528,97.55586182589167,104.36658829883272,109.84070970971743,106.46478400457157,104.60547184421777,106.30771485521365,99.57641861997185,106.85938008834606,103.17019080468675,105.92936503143474
2025-08-13,107.77181714401065,101.81444472992797,103.53923999201541,109.77905663075009,108.7732753684538,102.54790202399562,105.75985306170371,102.69080252116358,106.5832604848796,106.29341269019201,105.91817008125359
2025-08-14,107.99330010455262,102.39218727883244,98.89942675235402,105.54769954934386,110.87741688679019,106.05332316389406,106.7535448791175,103.30017203967505,105.93910216042238,106.87866868381974,102.34322358281435
2025-08-15,124.44752026711187,221.4149643216061,221.90682519423666,233.97134755373017,238.33530452849692,239.7953686281617,236.09760046287818,232.13664517822815,244.57654701257158,232.5009188478514,239.51845575540415
2025-08-16,139.39128104592857,208.2248586898728,206.66316297998213,214.45135526401668,216.60120898001188,202.43338183845944,209.82284669795774,201.5565555957825,217.60378575394995,202.81557635407154,207.41758172084013
2025-08-17,139.35875341133038,112.05129970604818,116.44577991027823,118.39934984912773,118.96831756412256,115.95163939836846,113.89017916626041,111.6958016293102,120.3731056103611,114.99921705787327,117.90176665132694
2025-08-18,139.4219843370317,100.20197023436577,103.7207789342551,109.19127146411883,106.39211087777306,103.76091155906668,105.0994992478783,102.05936266607048,104.66341931520294,106.33103035482641,103.50848489072462
2025-08-19,139.64958816912224,105.66908772398318,104.48377102822597,106.57416653007238,108.95170855919912,100.38237290228946,105.57705649467779,101.20570393982352,111.68443612155257,106.09189710028475,105.42421492191485
2025-08-20,139.59410074900677,105.03114925139552,100.1909180129802,107.82576533274262,106.63644975010415,104.10319037683495,105.63723268697476,103.71285271409545,105.75686298838438,107.01378333916055,105.79928516597187
2025-08-21,139.5490089836568,99.43434290021104,98.94078701732559,109.48566628559725,108.24042598261055,105.9389355747902,105.76402678689634,106.96726953899731,107.52935563595965,103.86790899338841,107.58519708756388
2025-08-22,123.04632605042993,114.8441527416935,115.91764850647782,119.88040900339617,117.4144898063339,113.94702474757848,114.61013580290987,117.01458179184078,119.78212597814623,118.62418339609881,113.97912201274
2025-08-23,108.173865880583,103.1098846898276,103.27250859600085,110.94606922752699,105.70935357349258,103.05761523976355,106.02250477203832,103.98410093871945,107.55906224178747,104.9970403169869,102.07612399404658
2025-08-24,108.37280271560884,114.33135935508292,117.5661016613251,119.51306794977579,118.06221098837062,117.81307962951345,114.46884015429053,111.50548327593263,122.97501689993348,119.68413856827475,114.7812371346869
2025-08-25,108.39542355860092,101.17332533799416,102.04163185850672,107.28878516545643,109.18386008321974,103.31365128337544,106.50205368750122,99.8118831931085,109.24927610223138,104.48991304470302,102.55189453205587
2025-08-26,108.11874282767154,103.25194435835758,100.3208839964338,108.70905913035017,104.45995386769285,104.83587154284378,103.03686432214941,102.5895088454596,106.76033282888135,104.57194514917995,104.19899146241455
2025-08-27,108.0720767830459,98.45112664272098,102.26801764446292,104.86527784047308,108.44671732244342,104.35661651176099,106.08686432808044,104.38261981502261,108.52342025821956,108.7745912066269,102.6351597397773
2025-08-28,107.9537023494194,97.18335541345952,103.15369493113965,104.91912697317937,106.06638064756972,101.28078400095471,104.90262868677124,99.74487696622036,112.34393614471509,102.14081395242452,103.81222307867077
2025-08-29,108.05990013925611,113.04156985922017,114.17568315139903,120.72959332220765,119.79545752400222,119.25545880912551,118.74116117388154,115.60055692691603,117.46074885554715,119.53432060599903,119.35906902089805
2025-08-30,108.10336091537073,103.81448829314232,102.4977084501983,106.05884716031125,108.60742177444402,103.64325909809878,107.77915639555724,102.66477161160074,108.94754465171309,104.21904471107432,106.60067330894155
2025-08-31,108.05359737491692,112.97946835407043,114.55983588078,121.30281680068092,119.37621390509928,118.46326655341984,118.25178325548504,116.36037107889521,120.6612252032706,116.42507258675577,118.75092089320552
2025-09-01,107.0606392660875,94.180892652054,95.19712599042727,102.57631804159925,100.13319856305678,96.43905907038275,95.11846350046557,96.0814373054401,100.24944975235432,100.7341552892355,97.96840783727546
2025-09-02,106.34879504935542,97.56136637771273,97.48223105484283,99.84100870261096,99.6727511126904,98.81528490129388,98.6085358371534,96.44289927438696,101.88709627202756,99.77763193505747,100.65432081088318
2025-09-03,105.3824768290909,96.33141669663263,96.187638295369,98.38097171937041,99.01590439917712,95.50729572884228,98.66183243142588,98.80639287480741,99.44850469040938,99.58368382595879,98.70072495843918
2025-09-04,104.66936985435525,96.34819982630515,98.32453983873522,100.42686697222376,103.342151732721,97.82877096233472,95.52094448235566,95.05766826171214,100.59357543878018,96.87649559197958,97.79366218689748
2025-09-05,119.2398688772627,209.4786867059168,213.84934330163847,231.84285762281152,224.4703842062166,217.2513334342578,220.04338851311414,217.7614908952286,221.10345470577212,225.4157165492043,220.0923737528995
2025-09-06,118.09971555935451,95.24183541400821,93.66783524607897,103.4301747453011,100.68135043712134,95.3813281553556,97.19988532519653,97.1700213806238,101.30151120217691,95.55654371089686,98.68164521919105
2025-09-07,117.04796517821718,107.73204927149101,105.59895424887489,112.64502728991009,114.14218144434221,110.72076286508216,109.88289371120828,107.06939679621884,114.95979168075299,108.47182691373942,110.21424951273735
2025-09-08,117.0167715647831,93.76139493000495,95.44624263509613,100.58955273280601,102.85915327814845,95.72522251047093,99.86583962704587,96.68802078395701,98.7452016495335,95.93092258873828,98.61310839979251
2025-09-09,116.76692973515146,95.25781948109363,92.55322420100887,99.31942932725342,98.27387251791522,96.77177749609629,96.92837256970856,97.1928311103439,101.14927188833154,100.9992241439392,99.5494832451169
2025-09-10,116.87134531077157,96.55168215205998,95.4002062974121,102.3816097629243,102.9168422244482,95.03801267789262,97.57319201600728,97.1465477825273,103.46928365169612,97.6848456691147,100.02374935179128
2025-09-11,116.88421981291185,97.09374234288958,99.28735928186086,99.2177526855547,98.63441927700687,96.28846262528482,100.74049039725942,95.69662817296306,100.59274914802096,97.14007037966688,98.92739024159516
2025-09-12,101.32956046233554,106.24063060684385,109.59782709369289,114.32914936008785,111.72063015463794,107.96373976369922,112.13094351088068,107.20136565826093,114.14642663914684,110.85807929127812,111.16155132155517
2025-09-13,101.4783616846345,93.96523637933673,95.31169981439007,102.61441581143127,100.78760284930671,100.42600192614681,96.56366080591118,95.91053866208993,99.87471270739385,102.818283809953,96.74676610318853
2025-09-14,101.40130911592797,106.56856785595706,105.04552763651738,115.29102540072577,112.34851096607758,110.49780500350971,109.06321275580908,109.90523931333459,111.00079172419152,110.03159950242414,108.55178671145345
2025-09-15,101.3930837326742,95.91912795174431,93.89820939202411,100.81813805972223,100.31748801598297,97.38220457081404,97.62677864380981,94.60277002328114,100.40552932459596,96.61631292279704,98.81556893519847
2025-09-16,101.41703567768161,95.22717678814962,93.83838599292768,103.78498461414088,98.8276504472958,95.17046197819177,96.85513888810758,97.15741256338254,100.28822621998678,97.86384762316197,100.83866257915332
2025-09-17,101.30185932069278,96.26448339859718,94.81728757849935,101.84407958274646,99.81636044507597,99.30728185719529,98.58820735499421,96.08227752242784,97.26791708393006,97.53976048253455,97.89906129392922
2025-09-18,101.21357985451547,93.92989665145538,94.34436062477663,100.83759925582495,98.09541872862634,100.32456970259734,99.80294483147212,99.21869386060841,103.97627896733081,96.52103062127122,100.69433383410363
2025-09-19,101.33148285231962,109.87286843436392,106.12609659520919,116.89885455896214,114.87361173259575,111.34121594759,113.16486409243338,107.58215370539936,113.99598279862376,110.09654625706482,111.87737231943365
2025-09-20,101.17422341842342,93.91404006073012,92.02177120336225,104.83440510956528,100.05920305922717,96.85041254694532,96.62438002247247,97.7661539334691,100.42490969128343,98.46290081134562,99.11113344974537
2025-09-21,101.26922408765313,106.7613665536907,107.89702787841473,112.48213386023652,112.55368271277634,110.28393363267388,112.60672487129159,106.97876578401615,115.95260835892317,105.56945409343088,112.01972385190295
2025-09-22,101.44927117433946,97.00572559406072,97.9956487097877,100.04227430939558,100.7151471749406,101.2483958577961,100.18174085351045,97.9314781770255,101.06281776628192,93.64237474199176,99.54477770753304
2025-09-23,101.66100299035573,94.08676583482536,97.98031151621194,102.09927187760752,101.40938767513295,98.61084077283556,96.35273529371617,95.40832228453263,101.6888420139995,102.32981577719511,98.63145325064882
2025-09-24,101.60378492234804,94.50976094410096,93.68228390901099,101.26767175192975,101.77621082882165,98.17248383172661,99.16232937879217,98.3096138724814,100.02124991894375,95.45149096329308,96.38872632729267
2025-09-25,101.59774384978695,97.1765481136056,94.18302697655908,98.3865888043544,98.63526838163422,97.4524520937226,99.68257535205545,98.05427412238267,102.26094183749179,98.39273157857403,98.52635077730325
2025-09-26,101.34900411634194,103.87094759858536,107.14786654229935,113.95756126963312,110.69740200554209,109.17034476219618,108.97321872466597,108.06878638000768,112.29494040389551,114.03165124253186,110.80596072524465
2025-09-27,101.4564641422358,94.86070634723015,95.69626087928665,100.58040231658673,102.661684550761,95.19049491523381,98.25254980574324,98.57516163146357,101.54891407224673,98.0601995918849,98.59894339941417
2025-09-28,101.53561564877224,109.38590782026127,109.34356580417877,111.1685472824002,112.59008552467994,108.63217807198822,112.3566593092173,112.43902061702332,112.20894706585264,108.12648562689519,113.85767227559722
2025-09-29,101.30578859113122,95.31575473465578,94.30696111328211,98.64459342316229,97.27934280389943,96.22020315432238,97.61185088325514,95.08853662326005,100.55599467880614,98.27432922758489,100.24780063576596
2025-09-30,101.17520191738289,98.01785049266931,96.28096199732079,100.72155374102849,97.46341441601659,99.8635804541973,99.10943768445048,93.7252750339858,100.73068606386911,96.32849517614892,96.0265284369291
2025-10-01,124.10275560080306,252.9848474954336,252.28721061312928,262.7768935633042,266.468163799137,259.71304047845314,257.45208490751827,247.3198887530873,266.22376654035236,255.37996398104494,256.2731711872427
2025-10-02,145.83855115340484,239.13584351186296,244.78275909169372,255.56181370414419,253.25143759295125,254.85294679575617,258.1904759074678,251.10398117877568,260.0226526110033,245.1800308057309,254.1675278815664
2025-10-03,170.20618966514874,273.88296944756706,275.1964066017506,294.1884830431862,278.0509507231129,278.54748008493783,279.1615615349386,279.0955089252422,286.60523854010796,282.3333773969229,282.75159082883937
2025-10-04,192.67261580307175,247.55949148674975,247.3632988682943,262.7881353286372,255.25282831457199,261.1292138159746,255.39301278030428,249.54284920018793,264.5766369660871,259.39264865449894,258.1946006661878
2025-10-05,193.0482021762995,109.64126808622649,109.32482381923958,118.66868619520368,118.9889192730752,113.30059319325652,110.95848277055946,113.01741663107684,113.88750320292097,114.78250367018792,112.96554350645134
2025-10-06,193.4523107924935,96.23127127273231,96.72679146894703,103.84630651118424,101.20092037084106,104.69385748994452,98.46967335513224,97.38026575749186,102.85875477518405,97.07149009871,107.4913712152831
2025-10-07,193.87090151671865,100.3851342614229,99.30522503457456,104.0262090187726,102.648304585059,100.87110333707318,102.00176782266472,100.5372958010016,102.075494533774,97.99330058103111,102.170858380086
2025-10-08,171.48443450147192,102.21205504351401,97.66315376005892,102.59818007332402,103.67381785980338,98.26267725601615,103.50819489746029,99.6491585934124,104.58243004678819,100.22113351477446,99.06046561517172
2025-10-09,150.11616518905856,96.41406505635032,100.54557364823977,102.60392317969905,101.69624635784687,101.613048978066,101.12828318749946,99.49728069801165,102.12478959082878,99.06100854315495,102.3039513944986
2025-10-10,126.12041840465668,107.60327680989333,113.05471565961922,111.89580031141153,116.16207351467344,112.0445446267428,110.58582223359484,112.94732841156387,114.08328462526529,111.79900064895644,113.59932461267148
2025-10-11,104.14946033964898,98.9289029057111,100.69322153308318,104.85843869836877,105.31585724060587,101.87602073731793,98.539727851828,100.36444940977397,101.70351630782005,101.88142356459386,100.90797133839526
2025-10-12,104.18754899242312,109.12361966675427,108.57855571444566,119.18669915298966,116.75364761464115,114.56876956126975,116.65065581027172,111.21530657015703,117.6843315771602,111.27216469493416,116.1652749529426
2025-10-13,104.43613053256618,101.46638092670325,100.65369100276648,104.47177114792262,103.51012526091966,99.56992307453936,102.18905100370142,98.6796974097154,103.38064038163985,98.44732787460829,103.97265060100476
2025-10-14,104.33667833970593,97.51134310900115,96.03937706989689,103.39198053288145,105.70174793188417,98.17141598423345,99.55532470466288,96.80549935322556,104.04892951687829,102.6415854545267,99.3982862505472
2025-10-15,104.37591789868027,100.35025670828487,98.82209253694137,101.35500352838538,103.45186519661763,102.8931236023093,103.96928850767799,101.93184069680777,102.12388193369071,100.86077863456521,101.55548141959038
2025-10-16,104.41485793583406,97.93123403335605,98.40461583977451,101.99875448165156,101.50582400300532,99.22923535337765,102.11007891084328,98.8616687215902,103.65332227343637,103.92256235733907,100.90037223697838
2025-10-17,104.4637780805694,110.10703646627012,109.27438490385181,117.20858166284741,114.23437217315674,110.99554335436804,113.71548674015484,109.0656470585445,113.92139543553476,114.02381709577416,114.02412644188277
